,391,40201,"Blinded by the Light","2011-01-02 08:30:00+00","2025-11-15 23:34:45+00",3
,406,33406,"Henry Boy","2011-01-17 13:00:00","2025-11-15 23:56:37",3
,407,158,"Hollywood Kids","2011-01-19 00:00:40","2025-11-15 23:57:57",3
,40720,40499,"Greetings From Asbury Park, N.J.","2023-01-05 13:14:00+00","2023-01-05 13:43:53+00",3
,408,33131,"Jazz Musician","2011-01-19 13:00:00","2025-11-15 23:58:37",3
,409,4182,"Jesse","2011-01-20 13:00:07","2025-11-15 23:59:15",3
,410,16061,"Family Song","2020-02-23 13:00:00","2023-01-03 21:44:50",3
,411,30736,"Marie","2011-01-22 13:00:00","2025-11-15 23:59:43",3
,412,4268,"No Need","2011-01-23 13:00:32","2025-11-16 00:00:12",3
,413,7885,"Prodigal Son","2011-01-24 13:00:00","2025-11-16 00:03:26",3
,414,23579,"Randolph Street","2011-01-25 13:00:00","2025-11-16 00:03:59",3
,415,7315,"She's Leaving","2011-01-26 13:00:42","2025-11-16 00:04:31",3
,416,29185,"Southern Sun","2011-01-27 13:00:00","2025-11-16 00:05:06",3
,417,10635,"Street Queen","2011-01-28 13:00:00","2025-11-16 00:05:36",3
,418,2459,"The Song","2011-01-30 13:00:37","2025-11-16 00:06:13",3
,419,7109,"Visitation at Fort Horn","2011-01-31 23:00:25","2025-11-17 20:35:51",3
,42,11448,"Jersey Girl","1976-02-07 19:00:00","2025-11-15 13:48:33",3
,420,12477,"Two Hearts in True Waltz Time","2011-01-31 13:00:00","2025-11-16 00:10:27",3
,421,12001,"The Astronettes: Spirit in the Night","2011-02-01 14:02:00","2025-11-16 00:13:25",3
,422,25516,"The Manfred Mann Covers","2011-02-01 14:03:00","2025-11-16 00:14:51",3
,423,6861,"The David Bowie Covers","2011-02-01 14:01:38","2025-11-16 00:12:54",3
,424,14433,"War Nurse","2011-02-01 13:00:00","2025-11-16 00:10:58",3
,425,44060,"INTRODUCTION","2017-01-01 19:00:00+00","2025-12-26 20:32:15+00",3
,426,22281,"Letter to You","2017-01-03 19:00:00+00","2025-12-26 20:33:30+00",3
,427,41196,"Ghosts","2017-01-11 19:00:00+00","2026-02-11 02:16:42+00",3
,430,52,"Land of Hope and Dreams","2018-01-05 22:07:18","2024-01-01 22:50:32",3
,432,127,"Paradise","2018-01-07 23:28:04","2024-01-01 22:28:31",3
,437,32951,"Hearts of Stone","2022-09-07 12:00:00","2024-01-04 00:13:44",3
,444,287,"Roll of the Dice: With Every Wish","2018-01-18 20:00:38","2022-04-16 17:56:25",3
,447,338,"Walking in the Street","2018-01-21 13:30:27","2020-11-25 05:55:34",3
,452,397,"My Love Will Not Let You Down","2018-01-24 15:00:23","2024-01-01 22:25:39",3
,4522,6935,"Local Hero","1992-02-04 19:00:16+00","2026-03-05 00:05:31+00",3
,455,442,"Stray Bullet","2018-01-26 20:00:20","2021-12-12 04:01:34",3
,457,451,"Black Sun Rising","2018-01-27 20:30:49","2019-04-13 17:23:57",3
,4587,1469,"Darkness on the Edge of Town","2018-04-10 12:00:13","2024-01-01 22:54:31",3
,4588,33129,"Death to My Hometown","2016-01-04 19:00:00+00","2026-04-25 18:05:54+00",3
,4589,24642,"House of a Thousand Guitars","2016-01-15 19:00:00+00","2026-04-25 22:11:45+00",3
,4593,2700,"The Promised Land","2018-07-04 12:00:47","2024-01-01 23:27:02",3
,4595,36967,"Wrecking Ball","2016-01-17 19:00:00+00","2026-04-25 22:16:20+00",3
,4597,15484,"American Land","2016-01-22 19:00:00+00","2026-04-26 15:05:31+00",3
,4598,9626,"Badlands","2019-05-20 12:00:00","2024-01-02 02:29:32",3
,462,523,"Roll of the Dice: All or Nothin' at All","2018-01-30 13:00:20","2024-01-01 22:34:21",3
,466,525,"Crush on You","2018-02-02 12:55:58","2024-01-01 22:32:22",3
,476,675,"Frankie Fell in Love","2018-02-12 13:00:27","2021-12-12 04:10:45",3
,479,671,"I'll Work For Your Love","2018-02-14 13:00:34","2024-01-01 22:36:08",3
,486,819,"You Gotta Be Kind","2018-02-23 13:00:41","2019-06-05 03:57:04",3
,490,827,"Drive All Night","2018-02-27 13:00:36","2024-01-01 22:40:49",3
,493,829,"Let's Be Friends (Skin to Skin)","2018-03-02 13:00:53","2020-11-26 20:31:25",3
,498,970,"Santa Ana","2018-03-06 13:00:10","2022-12-28 06:09:01",3
,50,35847,"Johnny Bye Bye","2022-07-13 12:00:00","2024-01-03 23:47:08",3
,502,998,"The Ties that Bind","2018-03-09 13:00:19","2024-01-01 22:42:41",3
,505,1009,"KT-88","2018-03-12 12:00:00","2024-01-01 22:41:37",3
,508,1011,"Everyone Loves You","2018-03-14 12:00:36","2019-04-13 19:01:23",3
,519,1013,"Little White Lies","2018-03-20 12:00:56","2022-12-28 06:17:11",3
,523,1019,"Roll of the Dice: Highway 29","2018-03-23 12:00:21","2024-01-01 22:46:17",3
,527,1278,"Life Itself","2018-03-26 12:00:56","2019-11-24 18:39:55",3
,531,1282,"Baby Come Back","2018-03-29 12:00:39","2019-11-24 18:39:05",3
,536,1408,"Mary, Mary","2018-04-01 12:00:04","2022-12-28 06:24:44",3
,539,1412,"The Honeymooners","2018-04-04 12:00:54","2022-12-28 06:23:58",3
,550,1570,"I Need You","2018-04-13 12:00:14","2021-12-12 14:01:59",3
,553,1646,"Nebraska","2018-04-16 12:00:48","2020-11-27 17:10:27",3
,556,1648,"Whitetown","2018-04-19 12:00:44","2019-11-27 01:51:19",3
,56,678,"County Fair","2018-02-17 13:00:13","2019-04-13 17:38:30",3
,560,1762,"Until the Rain Comes","2018-04-22 12:00:17","2019-04-13 21:04:23",3
,564,1764,"Jesus Was an Only Son","2018-04-25 12:00:04","2019-04-13 21:13:59",3
,569,1770,"Fade Away","2018-04-28 12:00:39","2019-11-27 01:55:11",3
,57,16720,"My Hometown","2020-04-09 12:00:00","2024-01-02 19:56:51",3
,575,1917,"Funk Song","2018-05-02 12:00:56","2019-04-13 22:35:11",3
,579,1995,"I Just Can't Change","2018-05-05 12:00:00","2020-11-28 20:56:26",3
,586,1915,"Night Fire","2018-05-10 12:00:31","2021-12-12 14:11:10",3
,587,2111,"Crystal","2018-05-11 12:00:21","2019-04-13 22:50:33",3
,598,2179,"True Love Is Hard to Come By","2018-05-19 12:00:49","2019-11-28 05:54:20",3
,599,2181,"Lift Me Up","2018-05-20 12:00:56","2024-01-01 23:06:18",3
,602,11226,"Born in the U.S.A.","2019-09-21 12:00:00","2024-01-02 17:17:27",3
,607,2293,"Two Hearts","2018-05-28 12:00:34","2024-01-01 23:10:55",3
,610,2417,"It's Time to Go Home","2018-05-31 12:00:56","2024-01-01 23:12:32",3
,615,2421,"Atlantic City","2018-06-04 12:00:47","2024-01-01 23:16:51",3
,617,2465,"Seven Angels","2018-06-07 12:00:33","2024-01-01 23:15:26",3
,619,2461,"Lonely Night in the Park","2018-06-09 12:00:29","2025-08-23 21:02:56",3
,626,2777,"Dedication","2018-06-17 12:00:27","2020-11-30 15:15:29",3
,630,2779,"Dance, Dance, Dance","2018-06-22 12:00:11","2019-04-14 16:27:44",3
,631,2879,"The Wish","2018-06-23 12:00:21","2024-01-01 23:20:46",3
,636,2696,"Lady Walking Down by the River","2018-06-27 12:00:19","2019-04-14 16:40:45",3
,640,2933,"Preacher's Daughter","2018-07-01 12:00:36","2022-12-28 13:43:12",3
,645,2966,"Sherry Darling","2018-07-06 12:00:30","2024-01-01 23:27:47",3
,649,2972,"Turn Around","2018-07-09 12:00:19","2019-04-14 17:18:14",3
,653,3124,"Roll of the Dice: The New Timer","2018-07-13 12:00:11","2024-01-01 23:29:12",3
,656,3034,"Sure Can Feel the Pain","2018-07-15 12:00:22","2019-04-14 17:30:46",3
,665,3214,"Dead Man Walkin'","2018-07-24 12:00:30","2024-01-01 23:30:36",3
,668,3401,"RotD/Cover Me, Gary U.S. Bonds: Your Love","2018-07-27 12:00:54","2021-12-12 17:16:04",3
,668,3401,"Your Love","2018-07-27 12:00:54","2021-12-12 17:16:04",3
,67,12572,"Vietnam","2019-08-31 12:00:00","2021-12-19 00:36:56",3
,671,3399,"Terry's Song","2018-07-30 11:01:55","2019-04-14 18:01:56",3
,675,3250,"Cindy","2018-08-03 12:00:24","2022-12-28 14:08:58",3
,68,11226,"Born in the U.S.A.","2019-09-21 12:00:00","2024-01-02 17:17:27",3
,680,3571,"Roll of the Dice: The Line","2018-08-08 11:46:49","2024-01-01 23:37:59",3
,686,3659,"When You Dance","2018-08-12 12:00:29","2024-01-01 23:36:28",3
,69,23943,"Cover Me","2021-01-13 13:00:00","2023-01-03 01:08:07",3
,698,3760,"The Brokenhearted","2018-08-20 12:00:51","2022-12-28 14:17:31",3
,70,20598,"Darlington County","2020-09-10 12:00:00","2024-01-02 21:30:09",3
,704,3909,"For Never Asking","2018-08-24 12:00:25","2021-06-07 12:27:49",3
,709,3985,"Code of Silence","2018-08-27 12:00:13","2022-12-28 14:27:13",3
,71,181,"Working on the Highway","2018-01-11 13:00:14","2024-01-01 22:23:37",3
,715,4353,"You'll Be Comin' Down","2018-09-03 12:00:31","2020-12-04 00:48:16",3
,719,4184,"ROTD/MatR/Cover Me, Gary U.S. Bonds, Bruce Springsteen & The E Street Band, This Little Girl","2018-09-06 12:00:57","2024-01-01 23:48:11",3
,719,4184,"This Little Girl","2018-09-06 12:00:57","2024-01-01 23:48:11",3
,72,6887,"Downbound Train","2019-01-22 13:00:13","2024-01-02 01:53:59",3
,73,29026,"I'm on Fire","2021-09-11 12:00:00","2024-01-03 03:27:00",3
,730,3987,"We Are Alive","2018-09-15 12:00:14","2024-01-01 23:50:06",3
,735,4448,"Sherlock Goes Home","2018-09-21 12:00:19","2025-07-18 19:53:50",3
,738,4617,"None But the Brave","2018-09-24 12:00:37","2024-01-01 23:54:20",3
,74,27047,"No Surrender","2021-11-18 13:00:00","2024-01-03 05:28:02",3
,742,4530,"Mary Louise Watson","2018-09-27 12:00:03","2019-04-14 22:25:52",3
,75,2698,"Bobby Jean","2018-06-19 12:00:43","2024-01-01 23:22:04",3
,752,4774,"Queen of the Supermarket","2018-10-04 12:00:29","2021-11-26 19:27:56",3
,756,5059,"Chevrolet Deluxe","2018-10-06 12:00:26","2021-12-13 14:35:00",3
,76,27455,"I'm Goin' Down","2021-06-05 12:00:00","2021-06-05 12:48:34",3
,762,4888,"Slum Sentiments","2018-10-12 11:27:07","2019-04-14 22:37:47",3
,763,5063,"The Time In Between","2018-10-13 12:00:14","2023-01-01 15:53:44",3
,77,51596,"Glory Days","2024-06-04 13:05:00","2024-06-04 19:46:35",3
,770,4788,"Living on the Edge of the World","2018-10-18 12:00:02","2024-01-02 00:00:51",3
,774,5126,"Jumbeliah","2018-10-22 12:00:58","2019-11-30 13:17:07",3
,776,5339,"My Lover Man","2018-10-24 12:00:00","2023-01-01 15:56:18",3
,78,29798,"Dancing in the Dark","2021-12-25 13:00:00","2024-01-03 05:33:20",3
,781,5196,"Like a Stranger","2018-10-28 12:00:24","2019-04-14 23:26:04",3
,783,5305,"I Don't Know","2018-10-30 12:00:31","2019-04-14 23:26:41",3
,784,5306,"Factory","2018-10-31 12:00:53","2024-01-02 00:02:04",3
,788,5407,"Jackson Cage","2018-11-04 13:00:06","2024-01-02 00:08:03",3
,792,5529,"Where the Bands Are","2018-11-08 13:00:27","2019-04-14 23:47:43",3
,795,5534,"The Big Payback","2018-11-11 13:00:20","2021-12-15 02:21:27",3
,797,5526,"Oh No No No","2018-11-13 13:00:26","2023-01-01 16:03:36",3
,80,17539,"Murder Incorporated","2020-04-19 12:00:00","2024-01-02 20:04:02",3
,800,5741,"Everybody Wants My Baby","2018-11-15 13:00:26","2020-12-05 18:31:35",3
,801,5733,"Maria's Bed","2018-11-16 13:00:14","2024-01-02 00:11:20",3
,804,5731,"Tenth Avenue Freeze-Out","2018-11-19 12:30:17","2024-01-02 00:10:40",3
,809,5739,"Ricky Wants a Man of Her Own","2018-11-23 13:00:45","2019-12-01 12:16:55",3
,81,14888,"Drop on Down and Cover Me","2019-12-18 11:10:00","2021-12-20 00:20:13",3
,811,5749,"What Love Can Do","2018-11-25 13:00:56","2021-12-15 03:13:17",3
,817,6175,"Garden State Parkway Blues","2018-11-30 13:00:16","2023-01-01 16:21:05",3
,820,6248,"Freehold","2018-12-03 13:00:21","2021-12-15 03:19:04",3
,823,29186,"Red Headed Woman","2021-09-15 12:00:00","2021-09-15 12:14:49",3
,828,6209,"Look Towards the Land","2018-12-10 13:00:48","2021-12-15 03:23:29",3
,831,5817,"Incident on 57th Street","2018-12-14 13:00:36","2023-07-16 11:52:36",3
,839,6268,"Baby I","2018-12-20 07:37:26","2020-10-24 03:59:59",3
,842,6280,"Mistress Annie/Sweet Miss Sally","2018-12-22 09:55:34","2024-01-02 00:20:11",3
,846,6319,"If I Was the Priest","2018-12-28 08:10:40","2024-01-02 00:21:44",3
,849,18721,"Give the Girl a Kiss","2020-06-17 12:00:00","2023-01-01 23:35:53",3
,854,6806,"Clouds","2019-01-05 13:00:53","2021-06-07 12:27:04",3
,857,6883,"Stockton Boys","2019-01-10 12:30:18","2021-12-16 03:35:47",3
,863,6889,"One Way Street","2019-01-14 13:00:46","2024-01-02 01:52:24",3
,870,6937,"We've Got to Do It Now","2019-01-20 13:00:48","2019-12-02 18:09:54",3
,877,7160,"RotD/MatR/CM: Tiger Rose","2019-01-26 13:00:39","2024-01-02 01:57:58",3
,883,7288,"Mr. Jones","2019-02-01 13:00:41","2024-01-02 01:57:34",3
,886,7395,"Countin' on a Miracle","2019-02-05 13:00:42","2020-12-08 15:44:47",3
,891,7402,"Sell It and They Will Come","2019-02-09 13:00:13","2024-01-02 02:00:12",3
,893,7404,"Why's It So Hard","2019-02-11 13:00:33","2020-07-09 15:47:25",3
,899,7412,"Girls in Their Summer Clothes","2019-02-17 13:00:47","2020-12-08 15:55:10",3
,903,7529,"American Beauty","2019-02-21 13:00:36","2023-01-01 17:03:22",3
,908,7531,"Talk to Me","2019-02-26 13:00:46","2023-01-01 17:01:48",3
,911,7700,"Roll of the Dice: Pony Boy","2019-03-01 13:00:00","2024-01-02 02:03:34",3
,915,7788,"Trouble River","2019-03-05 13:00:00","2021-12-17 05:31:57",3
,917,7786,"Goin' Back to Georgia","2019-03-07 13:00:00","2019-04-15 05:17:36",3
,925,7796,"Crazy Rocker","2019-03-10 12:00:00","2024-01-02 02:07:52",3
,929,7877,"Wild Billy's Circus Story","2019-03-14 12:00:00","2024-01-02 02:10:20",3
,939,7886,"The War is Over","2019-03-23 12:00:00","2019-04-15 11:56:58",3
,945,7891,"Take 'Em as They Come","2019-03-29 12:00:00","2023-01-01 17:36:02",3
,947,15272,"Don't Look Back","2020-05-03 12:00:00","2023-01-01 22:19:31",3
,951,8276,"Mary Lou","2019-04-03 12:00:00","2020-12-10 15:50:19",3
,956,32363,"Iceman","2022-02-01 13:00:00","2023-01-03 15:14:52",3
,956,8274,"Janey, Don't You Lose Heart","2019-04-06 12:00:00","2021-12-17 05:41:45",3
,960,8279,"Song for Orphans","2019-04-10 12:00:00","2024-01-02 02:15:10",3
,433,89,"Cover Me, David Bowie: It's Hard to Be a Saint in the City","2018-01-10 13:00:02+00","2022-12-28 05:47:34+00",4
,436,213,"Cover Me, Avett Brothers: Glory Days","2018-01-13 15:32:45+00","2018-01-13 15:37:34+00",4
,438,235,"Meeting Across the River: Bruce Springsteen and Axl Rose, Come Together","2018-01-15 17:00:29+00","2022-05-01 20:37:16+00",4
,439,242,"Cover Me, Eddie Vedder: One Step Up","2018-01-16 13:00:13+00","2018-08-17 14:54:11+00",4
,440,255,"Roll of the Dice (Cover Me?): I'm a Coward","2018-01-16 23:30:35+00","2019-11-08 00:14:22+00",4
,442,2231,"The Waybacks and Joan Osborne Covers","2018-01-18 13:00:27+00","2026-02-19 01:10:06+00",4
,443,220,"Cover Me: ""Take It Easy""","2018-01-18 13:00:49+00","2021-12-12 03:59:07+00",4
,445,303,"Cover Me, Ed Sheeran: Atlantic City","2018-01-19 13:00:15+00","2019-03-09 21:30:35+00",4
,446,310,"Cover Me: Will You Love Me Tomorrow?","2018-01-20 13:00:32+00","2024-01-01 22:26:22+00",4
,449,389,"Cover Me: ""Spanish Harlem""","2018-01-23 13:00:05+00","2018-07-15 23:54:09+00",4
,450,392,"Cover Me, The Knack: Don't Look Back","2018-01-23 02:00:09+00","2020-11-25 05:54:58+00",4
,451,402,"Cover Me, Meryl Streep(!): My Love Will Not Let You Down","2018-01-24 20:42:09+00","2021-12-12 04:02:24+00",4
,453,405,"Cover Me, Nils Lofgren: Wreck on the Highway","2018-01-25 13:00:12+00","2022-12-28 05:53:17+00",4
,458,464,"Cover Me, Bette Midler: The E Street Shuffle","2018-01-28 13:00:34+00","2020-11-25 05:58:03+00",4
,463,530,"Cover Me, Robert Gordon and Link Wray: Fire","2018-01-31 13:00:03+00","2021-04-10 18:50:24+00",4
,464,10785,"Dream Baby (How Long Must I Dream)","2018-01-31 19:00:00+00","2026-02-07 23:48:25+00",4
,465,545,"Cover Me: Ready Teddy","2018-02-01 13:00:27+00","2024-01-01 22:33:52+00",4
,467,550,"Cover Me, Twin Shadow: I'm on Fire","2018-02-03 13:00:46+00","2021-12-12 04:04:20+00",4
,468,432,"Cover Me: I'm Into Something Good","2018-02-04 13:00:44+00","2021-12-12 04:03:54+00",4
,470,565,"MatR: Joe Grushecky and Bruce Springsteen, ""Lighten Up""","2018-02-05 13:00:37+00","2024-01-01 22:31:52+00",4
,471,572,"Cover Me, Joe Cocker: Human Touch","2018-02-07 13:00:47+00","2019-11-25 04:22:20+00",4
,472,569,"Cover Me: Woody Guthrie's ""Lonesome Valley""","2018-02-08 13:00:36+00","2019-11-25 04:21:45+00",4
,474,682,"Cover Me, Mat Kearney: Dancing in the Dark","2018-02-10 13:00:36+00","2022-12-28 05:58:41+00",4
,475,668,"Cover Me: A Satisfied Mind","2018-02-11 14:00:28+00","2019-04-14 18:22:16+00",4
,478,672,"Cover Me, The Smithereens: Downbound Train","2018-02-13 13:00:58+00","2021-12-12 04:08:28+00",4
,480,793,"Cover Me, Martina Linn: Tougher Than the Rest","2018-02-15 13:00:57+00","2020-11-26 19:54:43+00",4
,484,800,"Cover Me, John Hiatt: Johnny 99","2018-02-19 13:00:21+00","2020-11-26 20:11:06+00",4
,488,803,"Cover Me: Once Upon a Time in the West","2018-02-25 13:26:08+00","2020-07-06 13:56:02+00",4
,489,813,"Cover Me, Nitty Gritty Dirt Band: Cadillac Ranch","2018-02-26 13:00:54+00","2020-11-26 20:06:16+00",4
,491,816,"MatR: Bruce Springsteen and Sting, ""Can't Stand Losing You""","2018-02-28 13:00:44+00","2019-04-13 16:46:00+00",4
,492,931,"Cover Me: A Woman's Got the Power","2018-03-01 13:00:30+00","2021-12-12 04:18:14+00",4
,494,924,"Cover Me, Jimmy LaFave: Valentine's Day","2018-03-03 13:00:01+00","2019-03-09 21:26:49+00",4
,496,927,"MatR: Bruce Springsteen, Joe Ely, and Alejandro Escovedo: Midnight Train","2018-03-04 13:00:24+00","2019-04-14 18:34:24+00",4
,497,1027,"Cover Me, Tom Jones: The Hitter","2018-03-05 13:00:58+00","2021-12-12 04:19:07+00",4
,501,1004,"Cover Me, Matt Nathanson: Thunder Road","2018-03-10 13:00:30+00","2018-03-09 16:37:34+00",4
,506,1030,"Cover Me, Pet Shop Boys: Last to Die","2018-03-13 12:00:37+00","2022-12-28 06:13:50+00",4
,509,1023,"Cover Me: Spill the Wine","2018-03-15 12:00:08+00","2019-04-13 19:02:55+00",4
,511,1017,"Cover Me: Gloria","2018-03-16 12:00:02+00","2021-12-12 04:25:41+00",4
,514,1313,"Cover Me, Keith Urban and John Mayer: I'm on Fire","2018-03-18 12:00:18+00","2021-12-12 04:23:52+00",4
,516,1021,"MatR: Bruce Springsteen and Alejandro Escovedo – Beast of Burden","2018-03-19 12:00:21+00","2020-08-30 18:30:04+00",4
,521,1223,"Cover Me, Softband: Tunnel of Love","2018-03-22 12:00:19+00","2021-12-12 04:28:48+00",4
,526,1231,"Cover Me: Suzanne","2018-03-25 12:00:51+00","2019-04-13 19:17:07+00",4
,529,1033,"Cover Me, Catie Curtis: If I Should Fall Behind","2018-03-28 12:00:01+00","2019-03-09 21:26:15+00",4
,534,1284,"Cover Me: Wooly Bully","2018-03-31 12:00:06+00","2019-06-30 02:10:21+00",4
,537,1414,"Cover Me, Cracker: Sinaloa Cowboys","2018-04-02 12:00:32+00","2020-11-27 17:04:12+00",4
,541,1416,"Cover Me: Run Through the Jungle","2018-04-05 12:00:10+00","2021-12-12 13:57:41+00",4
,542,1472,"Cover Me, Carolyne Mas: New York City Serenade","2018-04-06 12:00:17+00","2018-04-06 12:28:08+00",4
,544,1465,"Cover Me: Sea Cruise","2018-04-08 12:00:41+00","2019-04-13 20:49:22+00",4
,547,1572,"Cover Me, Jackson Browne and Shawn Colvin: American Skin (41 Shots)","2018-04-11 12:00:15+00","2019-11-27 01:45:19+00",4
,551,1776,"Cover Me, Allan Clarke: Born to Run","2018-04-30 12:00:20+00","2018-04-14 20:12:08+00",4
,552,1566,"MatR: Crosby, Stills, Nash, Young, and Springsteen, ""Teach Your Children""","2018-04-14 12:00:09+00","2024-01-01 22:59:02+00",4
,554,1755,"Cover Me, U2: My Hometown","2018-04-17 12:00:16+00","2020-11-27 17:08:38+00",4
,559,1768,"Cover Me, Stanley Clarke Band: Born in the U.S.A.","2018-04-21 12:00:04+00","2019-11-27 01:48:24+00",4
,561,1757,"Cover Me: It Takes a Lot to Laugh, It Takes a Train to Cry","2018-04-23 12:00:25+00","2019-04-14 18:59:50+00",4
,562,1759,"MatR: Joe Grushecky and Bruce Springsteen: I Still Look Good (for Sixty)","2018-04-24 12:00:30+00","2019-04-14 19:00:53+00",4
,565,1766,"Cover Me, Babyface and Des'ree: Fire","2018-04-26 12:00:39+00","2020-11-27 17:11:57+00",4
,571,1774,"MatR: Bruce Springsteen and Ringo Starr and His All Starr Band, Photograph","2018-04-29 12:00:08+00","2019-04-14 19:03:41+00",4
,574,1911,"Cover Me: Burning Love","2018-05-01 12:00:47+00","2024-01-01 23:01:56+00",4
,577,1997,"Cover Me, Southside Johnny: Fade Away","2018-05-03 12:00:11+00","2019-04-13 22:24:59+00",4
,581,2078,"Cover Me, The War on Drugs: Unsatisfied Heart","2018-05-06 12:00:54+00","2020-11-28 20:55:46+00",4
,583,1984,"MatR: Bruce Springsteen, Joe Ely, Arlo Guthrie, Indigo Girls, and more: I've Got to Know","2018-05-07 12:00:38+00","2019-11-27 02:24:01+00",4
,584,1986,"Cover Me: Just Like a Woman","2018-05-08 12:00:23+00","2019-11-27 02:22:27+00",4
,585,1905,"Cover Me, Shawn Colvin: Tougher Than the Rest","2018-05-09 12:00:00+00","2020-11-28 21:00:54+00",4
,588,2172,"Cover Me, Sharon Van Etten (and TomBerry26): Drive All Night","2018-05-12 12:00:10+00","2019-08-25 14:24:32+00",4
,589,2116,"Cover Me: Hang Up My Rock and Roll Shoes","2018-05-13 12:00:49+00","2019-04-13 22:51:11+00",4
,590,2114,"Roll of the Dice/Cover Me, Clarence Clemons: Savin' Up","2018-05-14 12:00:44+00","2024-01-01 23:07:48+00",4
,592,2231,"Cover Me, The Waybacks and Joan Osborne: I'm Goin' Down","2018-05-15 12:00:27+00","2022-12-28 13:27:17+00",4
,594,2174,"Cover Me: Oh Boy","2018-05-17 12:00:47+00","2020-11-28 21:05:56+00",4
,596,1999,"Cover Me, Dean Ford: The Fever","2018-05-18 12:00:33+00","2020-11-28 21:05:15+00",4
,600,2238,"Cover Me, Maria McKee: Backstreets","2018-05-21 12:00:20+00","2022-12-28 13:31:00+00",4
,601,2234,"Cover Me: San Franciscan Nights","2018-05-22 12:00:48+00","2020-11-28 21:03:26+00",4
,603,2291,"Cover Me, Holly Williams: No Surrender","2018-05-24 12:00:24+00","2021-12-12 14:22:48+00",4
,604,2236,"Cover Me: Boys","2018-05-25 12:00:58+00","2019-04-13 23:09:47+00",4
,606,2295,"Cover Me, The Reason: Brilliant Disguise","2018-05-27 12:00:30+00","2019-03-09 21:24:17+00",4
,609,2313,"Cover Me, Jimmy Eat World: Take 'Em as They Come","2018-05-30 12:00:06+00","2022-12-28 13:34:31+00",4
,612,2106,"Cover Me, Ani DiFranco: Used Cars","2018-06-02 12:00:47+00","2020-11-30 14:45:52+00",4
,613,2350,"MatR: Ringo Starr's All Starr Band and Bruce Springsteen: With a Little Help from My Friends","2018-06-03 12:00:54+00","2020-11-30 14:46:28+00",4
,616,1656,"Cover Me, Tina Turner: Dancing in the Dark","2018-06-05 12:00:44+00","2022-12-28 13:38:34+00",4
,618,2692,"Cover Me, Michelle Moore and the Alliance Singers: Rocky Ground","2018-06-08 12:00:01+00","2024-01-01 23:14:26+00",4
,620,2463,"Cover Me/Roll of the Dice: Buffalo Gals","2018-06-10 12:00:38+00","2022-12-28 13:37:03+00",4
,621,2596,"Cover Me, Southside Johnny: All the Way Home","2018-06-11 12:00:00+00","2019-11-28 06:04:47+00",4
,623,2457,"Cover Me, Manfred Mann's Earth Band: For You","2018-06-14 12:00:54+00","2024-01-01 23:18:24+00",4
,625,2599,"Cover Me: Fields of Gold","2018-06-16 12:00:34+00","2019-04-14 14:35:45+00",4
,626,2777,"Cover Me (Roll of the Dice?), Gary U.S. Bonds: Dedication","2018-06-17 12:00:27+00","2020-11-30 15:15:29+00",4
,627,2611,"Cover Me: Sweet Little Sixteen","2018-06-18 12:00:17+00","2020-11-30 14:56:01+00",4
,629,2609,"Cover Me, Joe D'Urso and Stone Caravan: Badlands","2018-06-20 12:00:33+00","2019-11-28 18:10:36+00",4
,632,2603,"Cover Me, Ben E. King: 4th of July, Asbury Park (Sandy)","2018-06-24 12:00:16+00","2019-11-28 18:07:20+00",4
,634,2775,"Cover Me, Drive-By Truckers: Adam Raised a Cain","2018-06-26 12:00:07+00","2022-12-28 13:45:47+00",4
,638,2773,"Cover Me, Kermit the Frog: Dancing in the Dark","2018-06-29 12:00:50+00","2022-12-28 13:43:40+00",4
,639,2931,"Meeting Across the River: Bruce Springsteen and Billy Joel, New York State of Mind","2018-06-30 12:00:40+00","2020-04-24 14:54:08+00",4
,641,3032,"Cover Me, Postmodern Jukebox: Dancing in the Dark","2018-07-02 12:00:42+00","2022-12-28 13:50:35+00",4
,642,2605,"Roll of the Dice/Cover Me: Pay Me My Money Down","2018-07-03 12:00:21+00","2024-01-01 23:26:10+00",4
,644,2970,"Cover Me, Marc Broussard: Back in Your Arms","2018-07-05 12:00:17+00","2019-11-28 18:12:29+00",4
,647,3126,"Cover Me, John Moreland: Thunder Road","2018-07-14 12:00:56+00","2018-07-08 20:50:13+00",4
,648,3026,"Cover Me, Solas: The Ghost of Tom Joad","2018-07-08 12:00:44+00","2019-11-28 18:19:20+00",4
,650,3028,"Cover Me: Free Nelson Mandela","2018-07-10 12:00:39+00","2019-04-14 17:19:26+00",4
,651,2615,"Cover Me, Amy MacDonald: I'm on Fire","2018-07-11 12:00:29+00","2021-12-12 17:10:03+00",4
,657,2974,"Cover Me: The Letter","2018-07-16 12:00:38+00","2019-04-14 17:32:21+00",4
,660,3133,"Cover Me, Greg Kihn Band: Rendezvous","2018-07-17 12:00:34+00","2024-01-01 23:32:16+00",4
,661,3131,"Roll of the Dice/Cover Me: Chimes of Freedom","2018-07-18 12:00:59+00","2019-04-14 17:39:03+00",4
,662,3212,"Cover Me, Jimmy LaFave: Land of Hope and Dreams","2018-07-20 12:00:22+00","2018-07-20 13:12:18+00",4
,663,3210,"Meeting Across the River: Bruce Springsteen and Jackson Browne, Stay","2018-07-22 12:00:49+00","2018-07-22 05:55:41+00",4
