title,url,published,updated
Roll of the Dice: He’s Guilty (The Judge Song),/2020/07/10/roll-of-the-dice-hes-guilty-the-judge-song/,2020-07-10T05:00:00-07:00,2020-07-10T05:08:33-07:00
Roll of the Dice: Summer Night,/2020/07/08/roll-of-the-dice-summer-night/,2020-07-08T05:00:00-07:00,2020-07-07T07:55:31-07:00
Roll of the Dice: Where Was Jesus in Ohio,/2020/07/06/roll-of-the-dice-where-was-jesus-in-ohio/,2020-07-06T05:00:00-07:00,2020-07-06T05:11:11-07:00
Roll of the Dice: The Fuse,/2020/07/04/roll-of-the-dice-the-fuse/,2020-07-04T05:00:00-07:00,2020-07-04T06:53:55-07:00
Roll of the Dice: Two for the Road,/2020/06/30/roll-of-the-dice-two-for-the-road/,2020-06-30T05:00:00-07:00,2023-01-01T15:38:24-08:00
Roll of the Dice: City of Night,/2020/06/28/roll-of-the-dice-city-of-night/,2020-06-28T05:00:00-07:00,2023-01-01T15:39:44-08:00
Roll of the Dice: Galveston Bay,/2020/06/22/roll-of-the-dice-galveston-bay/,2020-06-22T05:00:00-07:00,2024-01-02T12:48:55-08:00
Roll of the Dice: Chain Lightning,/2020/06/20/roll-of-the-dice-chain-lightning/,2020-06-20T05:00:00-07:00,2020-06-20T06:44:23-07:00
Roll of the Dice: Give the Girl a Kiss,/2020/06/17/roll-of-the-dice-give-the-girl-a-kiss/,2020-06-17T05:00:00-07:00,2023-01-01T15:35:53-08:00
"RotD/Cover Me, Southside Johnny: Walking Through Midnight",/2020/06/15/cover-me-southside-johnny-walking-through-midnight/,2020-06-15T05:00:00-07:00,2020-06-10T21:57:30-07:00
Roll of the Dice: You Can Look (But You Better Not Touch),/2020/06/14/roll-of-the-dice-you-can-look-but-you-better-not-touch/,2020-06-14T05:00:00-07:00,2021-12-20T08:45:34-08:00
Roll of the Dice: The E Street Shuffle,/2020/06/06/roll-of-the-dice-the-e-street-shuffle/,2020-06-06T05:00:00-07:00,2024-01-02T12:36:34-08:00
Roll of the Dice: Protection,/2020/06/04/roll-of-the-dice-protection/,2020-06-04T05:00:00-07:00,2023-01-01T15:30:05-08:00
Roll of the Dice: Your Own Worst Enemy,/2020/05/31/roll-of-the-dice-your-own-worst-enemy/,2020-05-31T05:00:00-07:00,2020-12-23T08:11:04-08:00
Roll of the Dice: Tucson Train,/2020/05/25/roll-of-the-dice-tucson-train/,2020-05-25T05:00:00-07:00,2023-01-01T15:23:14-08:00
Roll of the Dice: I’m in Love Again,/2020/05/23/roll-of-the-dice-im-in-love-again/,2020-05-23T05:00:00-07:00,2020-12-23T08:02:20-08:00
Roll of the Dice: Reno,/2020/05/21/roll-of-the-dice-reno/,2020-05-21T05:00:00-07:00,2021-12-20T04:46:47-08:00
Roll of the Dice: Natural Magic,/2020/05/19/roll-of-the-dice-natural-magic/,2020-05-19T05:00:00-07:00,2020-12-23T08:06:52-08:00
Roll of the Dice: 57 Channels (And Nothin’ On),/2020/05/17/roll-of-the-dice-57-channels-and-nothin-on/,2020-05-17T05:00:00-07:00,2023-01-01T15:20:14-08:00
Roll of the Dice: Sax Song,/2020/05/13/roll-of-the-dice-down-by-the-river/,2020-05-13T05:00:00-07:00,2023-01-01T14:21:47-08:00
Roll of the Dice: TV Movie,/2020/05/11/roll-of-the-dice-tv-movie/,2020-05-11T05:00:00-07:00,2021-12-20T04:42:19-08:00
Roll of the Dice: Swallowed Up (In the Belly of the Whale),/2020/05/07/roll-of-the-dice-swallowed-up-in-the-belly-of-the-whale/,2020-05-07T05:00:00-07:00,2024-01-02T12:28:08-08:00
"Cover Me, Southside Johnny (and The Drifters!): Little Girl So Fine",/2020/05/06/cover-me-southside-johnny-and-the-drifters-little-girl-so-fine/,2020-05-06T05:00:00-07:00,2020-12-23T07:54:47-08:00
Roll of the Dice: Don’t Look Back,/2020/05/03/roll-of-the-dice-dont-look-back/,2020-05-03T05:00:00-07:00,2023-01-01T14:19:31-08:00
Roll of the Dice: Danger Zone,/2020/05/01/roll-of-the-dice-danger-zone/,2020-05-01T05:00:00-07:00,2020-12-23T07:51:09-08:00
Roll of the Dice: I’m Gonna Treat You Right (Wild Kisses),/2020/04/29/roll-of-the-dice-im-gonna-treat-you-right-wild-kisses/,2020-04-29T05:00:00-07:00,2020-04-25T10:48:11-07:00
Roll of the Dice: Hurry Up Sundown,/2020/04/26/roll-of-the-dice-hurry-up-sundown/,2020-04-26T05:00:00-07:00,2023-01-01T14:20:52-08:00
Roll of the Dice: Breakaway,/2020/04/23/roll-of-the-dice-breakaway/,2020-04-23T05:00:00-07:00,2023-01-01T14:14:46-08:00
Roll of the Dice: Murder Incorporated,/2020/04/19/roll-of-the-dice-murder-incorporated/,2020-04-19T05:00:00-07:00,2024-01-02T12:04:02-08:00
Roll of the Dice: Real Man,/2020/04/15/roll-of-the-dice-real-man/,2020-04-15T05:00:00-07:00,2023-01-01T14:18:25-08:00
Roll of the Dice: Lonesome Day,/2020/04/11/roll-of-the-dice-lonesome-day/,2020-04-11T05:00:00-07:00,2024-01-02T11:59:52-08:00
Roll of the Dice: My Hometown,/2020/04/09/roll-of-the-dice-my-hometown/,2020-04-09T05:00:00-07:00,2024-01-02T11:56:51-08:00
Roll of the Dice: Find It Where You Can,/2020/04/05/roll-of-the-dice-find-it-where-you-can/,2020-04-05T05:00:00-07:00,2023-01-01T14:13:45-08:00
Cover Me: Dream Baby Dream,/2020/04/02/cover-me-dream-baby-dream/,2020-04-02T05:00:00-07:00,2023-01-01T14:07:30-08:00
Roll of the Dice: Blue Moon Turns to Gold,/2020/03/29/roll-of-the-dice-blue-moon-turns-to-gold/,2020-03-29T05:00:00-07:00,2020-03-24T20:22:48-07:00
Roll of the Dice: Western Stars,/2020/03/28/roll-of-the-dice-western-stars/,2020-03-28T05:00:00-07:00,2024-01-02T11:51:39-08:00
Roll of the Dice: Long Walk Home,/2020/03/21/roll-of-the-dice-long-walk-home/,2020-03-21T05:00:00-07:00,2024-01-02T11:46:44-08:00
Roll of the Dice: Living Proof,/2020/03/18/roll-of-the-dice-living-proof/,2020-03-18T05:00:00-07:00,2023-01-01T14:02:34-08:00
Roll of the Dice: Balboa Park,/2020/03/16/roll-of-the-dice-balboa-park/,2020-03-16T05:00:00-07:00,2024-01-02T11:47:18-08:00
Roll of the Dice: The Man Who Got Away,/2020/03/12/roll-of-the-dice-the-man-who-got-away/,2020-03-12T05:00:00-07:00,2021-12-19T19:46:09-08:00
Roll of the Dice: I’m Turning into Elvis,/2020/03/05/roll-of-the-dice-im-turning-into-elvis/,2020-03-05T05:00:00-08:00,2021-12-19T19:41:43-08:00
Cover Me: My Oklahoma Home,/2020/03/04/cover-me-my-oklahoma-home/,2020-03-04T05:00:00-08:00,2023-01-01T13:52:37-08:00
Roll of the Dice: Stockton Girls,/2020/02/27/roll-of-the-dice-stockton-girls/,2020-02-27T05:00:00-08:00,2021-12-19T16:51:16-08:00
Roll of the Dice: Lucky Man,/2020/02/25/roll-of-the-dice-lucky-man/,2020-02-25T05:00:00-08:00,2023-01-01T13:48:19-08:00
Roll of the Dice: Family Song,/2020/02/23/roll-of-the-dice-family-song/,2020-02-23T05:00:00-08:00,2023-01-03T13:44:50-08:00
Roll of the Dice: This Depression,/2020/02/21/roll-of-the-dice-this-depression/,2020-02-21T05:00:00-08:00,2024-01-02T11:36:55-08:00
Roll of the Dice: Vaginal Vandals,/2020/02/19/roll-of-the-dice-vaginal-vandals/,2020-02-19T05:00:00-08:00,2020-02-20T10:14:58-08:00
Cover Me: What Becomes of the Brokenhearted,/2022/12/09/cover-me-what-becomes-of-the-brokenhearted/,2022-12-09T04:16:00-08:00,2022-12-15T08:05:32-08:00
Roll of the Dice: Richfield Whistle,/2022/12/01/roll-of-the-dice-richfield-whistle/,2022-12-01T05:00:00-08:00,2023-01-03T08:47:07-08:00
Roll of the Dice: James Lincoln Deere,/2022/11/29/roll-of-the-dice-james-lincoln-deere/,2022-11-29T05:00:00-08:00,2024-01-03T16:18:53-08:00
Roll of the Dice: Last Man Standing,/2022/11/19/roll-of-the-dice-last-man-standing/,2022-11-19T05:00:00-08:00,2024-01-03T16:22:10-08:00
Roll of the Dice: Oh Mama,/2022/10/28/roll-of-the-dice-oh-mama/,2022-10-28T05:30:00-07:00,2024-01-03T16:15:44-08:00
Roll of the Dice: Seaside Bar Song,/2022/10/24/roll-of-the-dice-seaside-bar-song/,2022-10-24T05:00:00-07:00,2024-01-03T16:16:25-08:00
Roll of the Dice: It’s a Shame,/2022/10/15/roll-of-the-dice-its-a-shame/,2022-10-15T05:00:00-07:00,2023-01-03T08:43:39-08:00
Roll of the Dice: Fade to Black,/2022/10/09/roll-of-the-dice-fade-to-black/,2022-10-09T05:00:00-07:00,2022-10-23T14:49:31-07:00
Roll of the Dice: Stones,/2022/09/24/roll-of-the-dice-stones/,2022-09-24T05:30:00-07:00,2022-09-24T07:00:36-07:00
Roll of the Dice: Empty Sky,/2022/09/12/roll-of-the-dice-empty-sky/,2022-09-12T05:00:00-07:00,2024-01-03T16:12:34-08:00
Roll of the Dice: Sister Theresa,/2020/02/14/roll-of-the-dice-sister-theresa/,2020-02-14T05:00:00-08:00,2021-12-19T16:49:00-08:00
Roll of the Dice: You’re Missing,/2020/02/11/roll-of-the-dice-youre-missing/,2020-02-11T05:00:00-08:00,2024-01-02T11:34:10-08:00
Roll of the Dice: Glory Road,/2020/02/09/roll-of-the-dice-glory-road/,2020-02-09T05:00:00-08:00,2021-12-19T16:45:11-08:00
Roll of the Dice: Wages of Sin,/2020/02/07/roll-of-the-dice-wages-of-sin/,2020-02-07T05:00:00-08:00,2023-01-01T13:07:56-08:00
Roll of the Dice: Heaven’s Wall,/2020/02/02/roll-of-the-dice-heavens-wall/,2020-02-02T05:00:00-08:00,2024-01-02T11:31:44-08:00
Roll of the Dice: When You Need Me,/2020/01/30/roll-of-the-dice-when-you-need-me/,2020-01-30T05:00:00-08:00,2023-01-01T13:09:36-08:00
Roll of the Dice: Chasin’ Wild Horses,/2020/01/26/roll-of-the-dice-chasin-wild-horses/,2020-01-26T05:00:00-08:00,2023-01-01T13:05:50-08:00
Roll of the Dice: She’s a Woman,/2020/01/24/roll-of-the-dice-shes-a-woman/,2020-01-24T05:00:00-08:00,2023-01-01T13:06:16-08:00
Roll of the Dice: All I Wanna Know,/2020/01/20/roll-of-the-dice-all-i-wanna-know/,2020-01-20T05:00:00-08:00,2020-01-20T06:57:52-08:00
Roll of the Dice: Roll of the Dice,/2020/01/18/roll-of-the-dice-roll-of-the-dice/,2020-01-18T05:10:00-08:00,2024-01-02T11:29:14-08:00
Roll of the Dice: Slow Fade,/2020/01/16/roll-of-the-dice-slow-fade/,2020-01-16T05:00:00-08:00,2020-12-19T05:20:04-08:00
Roll of the Dice: You Mean So Much to Me,/2020/01/13/roll-of-the-dice-you-mean-so-much-to-me/,2020-01-13T05:00:00-08:00,2024-01-02T11:23:41-08:00
Roll of the Dice: American Land,/2020/01/10/roll-of-the-dice-american-land/,2020-01-10T05:00:00-08:00,2024-01-02T11:25:35-08:00
Roll of the Dice: Come On,/2020/01/08/roll-of-the-dice-come-on/,2020-01-08T05:00:00-08:00,2021-07-24T10:14:39-07:00
Roll of the Dice: Car Wash,/2020/01/04/roll-of-the-dice-car-wash/,2020-01-04T05:00:00-08:00,2023-01-01T12:58:16-08:00
Roll of the Dice: My Heart is an Open Book,/2020/01/01/roll-of-the-dice-my-heart-is-an-open-book/,2020-01-01T05:00:00-08:00,2019-12-30T04:23:43-08:00
Roll of the Dice: The Ballad,/2019/12/29/roll-of-the-dice-the-ballad/,2019-12-29T05:00:00-08:00,2023-01-01T12:52:56-08:00
Roll of the Dice: State Trooper,/2019/12/22/roll-of-the-dice-state-trooper/,2019-12-22T05:00:00-08:00,2023-01-01T12:56:27-08:00
Roll of the Dice: Drop on Down and Cover Me,/2019/12/18/roll-of-the-dice-drop-on-down-and-cover-me/,2019-12-18T03:10:00-08:00,2021-12-19T16:20:13-08:00
Roll of the Dice: In Kansas,/2019/12/16/roll-of-the-dice-in-kansas/,2019-12-16T02:30:00-08:00,2020-02-15T13:28:39-08:00
Roll of the Dice: Leah,/2019/12/12/roll-of-the-dice-leah/,2019-12-12T05:00:00-08:00,2020-12-18T16:56:06-08:00
"Roll of the Dice: Baby, Don’t Go",/2019/12/10/roll-of-the-dice-baby-dont-go/,2019-12-10T03:00:00-08:00,2019-12-10T02:56:19-08:00
Roll of the Dice: Blood Brothers,/2019/12/06/roll-of-the-dice-blood-brothers/,2019-12-06T05:00:00-08:00,2024-01-02T09:45:00-08:00
Roll of the Dice/Cover Me: All I Need,/2019/12/03/roll-of-the-dice-cover-me-all-i-need/,2019-12-03T05:00:00-08:00,2021-12-19T16:13:57-08:00
Roll of the Dice: That’s What You Get,/2019/11/30/roll-of-the-dice-thats-what-you-get/,2019-11-30T05:00:00-08:00,2019-11-30T05:11:48-08:00
Roll of the Dice: Loose Change,/2019/11/24/roll-of-the-dice-loose-change/,2019-11-24T05:00:00-08:00,2019-11-24T06:08:40-08:00
"Roll of the Dice: Jeannie, I Want to Thank You",/2019/11/22/roll-of-the-dice-jeannie-i-want-to-thank-you/,2019-11-22T03:35:00-08:00,2019-11-22T04:54:29-08:00
Cover Me: How Can I Keep From Singing,/2019/11/21/cover-me-how-can-i-keep-from-singing/,2019-11-21T05:00:00-08:00,2023-01-01T12:20:53-08:00
Roll of the Dice: I Can’t Take It No More,/2019/11/20/roll-of-the-dice-i-cant-take-it-no-more/,2019-11-20T05:00:00-08:00,2019-11-23T16:41:45-08:00
Roll of the Dice: Every Day and Every Night,/2019/11/17/roll-of-the-dice-every-day-and-every-night/,2019-11-17T01:03:00-08:00,2019-11-17T00:57:45-08:00
Roll of the Dice: Party Lights,/2019/11/14/roll-of-the-dice-party-lights/,2019-11-14T05:00:00-08:00,2024-01-02T09:38:41-08:00
Roll of the Dice: Back in Your Arms,/2019/11/10/roll-of-the-dice-back-in-your-arms/,2019-11-10T05:00:00-08:00,2022-03-19T19:14:46-07:00
Roll of the Dice: Wrong Side of the Street,/2019/11/06/roll-of-the-dice-wrong-side-of-the-street/,2019-11-06T05:00:00-08:00,2023-01-01T12:14:10-08:00
Cover Me: Erie Canal,/2019/11/02/cover-me-erie-canal/,2019-11-02T05:00:00-07:00,2023-01-01T12:15:06-08:00
Roll of the Dice: Night,/2019/10/31/roll-of-the-dice-night/,2019-10-31T05:00:00-07:00,2024-01-02T09:29:29-08:00
Roll of the Dice: Matamoros Banks,/2019/10/27/roll-of-the-dice-matamoros-banks/,2019-10-27T05:00:00-07:00,2020-12-16T07:25:46-08:00
Roll of the Dice: New York Morning Love,/2019/10/23/roll-of-the-dice-new-york-morning-love/,2019-10-23T05:00:00-07:00,2019-10-25T17:36:11-07:00
Roll of the Dice: Brothers Under the Bridges (’83),/2019/10/21/roll-of-the-dice-brothers-under-the-bridges-83/,2019-10-21T05:00:00-07:00,2023-01-01T11:50:39-08:00
Roll of the Dice: Fugitive’s Dream,/2019/10/19/roll-of-the-dice-fugitives-dream/,2019-10-19T05:00:00-07:00,2019-10-19T05:58:36-07:00
Roll of the Dice: The Ghost of Tom Joad,/2019/10/17/roll-of-the-dice-the-ghost-of-tom-joad/,2019-10-17T05:00:00-07:00,2024-01-02T09:23:40-08:00
Roll of the Dice: Don’t Say No,/2019/10/15/roll-of-the-dice-dont-say-no/,2019-10-15T05:00:00-07:00,2024-01-02T09:20:47-08:00
Roll of the Dice: Tomorrow Never Knows,/2019/10/11/roll-of-the-dice-tomorrow-never-knows/,2019-10-11T05:00:00-07:00,2023-01-01T11:46:51-08:00
Roll of the Dice: Sad Eyes,/2019/10/08/roll-of-the-dice-sad-eyes/,2019-10-08T05:00:00-07:00,2019-10-08T05:26:24-07:00
Roll of the Dice: Angel’s Blues,/2019/10/05/roll-of-the-dice-angels-blues/,2019-10-05T05:00:00-07:00,2023-01-01T11:48:27-08:00
Roll of the Dice: Someday (We’ll Be Together),/2019/10/03/roll-of-the-dice-someday-well-be-together/,2019-10-03T05:00:00-07:00,2023-01-01T11:49:15-08:00
Roll of the Dice: Something’s Gotta Break,/2019/09/30/roll-of-the-dice-somethings-gotta-break/,2019-09-30T05:00:00-07:00,2021-12-18T16:53:47-08:00
Roll of the Dice: Waitin’ on a Sunny Day,/2019/09/27/roll-of-the-dice-waitin-on-a-sunny-day/,2019-09-27T05:00:00-07:00,2019-11-17T23:07:52-08:00
Roll of the Dice: You Gotta Fight (For What You Want),/2019/09/25/roll-of-the-dice-you-gotta-fight-for-what-you-want/,2019-09-25T05:00:00-07:00,2019-09-25T05:23:16-07:00
Roll of the Dice: The Price You Pay,/2019/09/23/roll-of-the-dice-the-price-you-pay/,2019-09-23T05:00:00-07:00,2024-02-11T11:57:05-08:00
Roll of the Dice: Born in the U.S.A.,/2019/09/21/roll-of-the-dice-born-in-the-u-s-a/,2019-09-21T05:00:00-07:00,2024-01-02T09:17:27-08:00
Roll of the Dice: Love’s Gonna Be Tonight,/2019/09/17/roll-of-the-dice-loves-gonna-be-tonight/,2019-09-17T05:00:00-07:00,2019-09-17T05:06:44-07:00
Roll of the Dice: Harry’s Place,/2019/09/13/roll-of-the-dice-harrys-place/,2019-09-13T05:00:00-07:00,2019-09-13T05:58:52-07:00
Roll of the Dice: All the Way Home,/2019/09/08/roll-of-the-dice-all-the-way-home/,2019-09-08T05:00:00-07:00,2020-12-15T08:08:39-08:00
Roll of the Dice: Cynthia,/2019/09/06/roll-of-the-dice-cynthia/,2019-09-06T05:00:00-07:00,2024-01-02T09:11:05-08:00
Roll of the Dice: Changing Children,/2019/09/04/roll-of-the-dice-changing-children/,2019-09-04T05:00:00-07:00,2020-12-15T08:02:49-08:00
Roll of the Dice: My Lucky Day,/2019/09/02/roll-of-the-dice-my-lucky-day/,2019-09-02T05:00:00-07:00,2023-01-01T11:23:45-08:00
Roll of the Dice: Vietnam,/2019/08/31/roll-of-the-dice-vietnam/,2019-08-31T05:00:00-07:00,2021-12-18T16:36:56-08:00
Roll of the Dice: Delivery Man,/2019/08/28/roll-of-the-dice-delivery-man/,2019-08-28T05:00:00-07:00,2020-12-14T08:23:49-08:00
Roll of the Dice: There Will Never Be Any Other For Me But You,/2019/08/23/roll-of-the-dice-there-will-never-be-any-other-for-me-but-you/,2019-08-23T05:00:00-07:00,2023-01-01T11:19:11-08:00
Roll of the Dice: Pink Cadillac,/2019/08/21/roll-of-the-dice-pink-cadillac/,2019-08-21T05:00:00-07:00,2024-01-02T09:06:46-08:00
Roll of the Dice: A Winter’s Revelation (In 9 Illusions),/2019/08/13/roll-of-the-dice-a-winters-revelation-in-9-illusions/,2019-08-13T05:00:00-07:00,2019-08-13T05:21:39-07:00
Roll of the Dice: Human Touch,/2019/08/09/roll-of-the-dice-human-touch/,2019-08-09T05:00:00-07:00,2024-01-02T09:02:36-08:00
Roll of the Dice: Vibes Man,/2019/08/07/roll-of-the-dice-vibes-man/,2019-08-07T05:00:00-07:00,2019-08-07T05:33:45-07:00
Roll of the Dice: Meeting Across the River,/2019/08/04/roll-of-the-dice-meeting-across-the-river/,2019-08-04T05:00:00-07:00,2021-12-18T16:31:41-08:00
Roll of the Dice: Your Love is All Around Me,/2019/07/30/roll-of-the-dice-your-love-is-all-around-me/,2019-07-30T05:00:00-07:00,2020-12-13T10:36:14-08:00
Roll of the Dice: Happy,/2019/07/28/roll-of-the-dice-happy/,2019-07-28T05:00:00-07:00,2024-01-02T07:12:14-08:00
Roll of the Dice: I Gotta Be Free,/2019/07/20/roll-of-the-dice-i-gotta-be-free/,2019-07-20T05:00:00-07:00,2019-07-20T12:58:48-07:00
Roll of the Dice: Save My Love,/2019/07/16/roll-of-the-dice-save-my-love/,2019-07-16T05:00:00-07:00,2024-01-02T07:10:56-08:00
Roll of the Dice: Robert Ford,/2019/07/14/roll-of-the-dice-robert-ford/,2019-07-14T05:00:00-07:00,2023-01-01T10:55:05-08:00
Roll of the Dice: Riding Horse,/2019/07/12/roll-of-the-dice-riding-horse/,2019-07-12T05:00:00-07:00,2019-07-10T21:32:52-07:00
Roll of the Dice/Cover Me: Jesse James,/2019/07/10/roll-of-the-dice-cover-me-jesse-james/,2019-07-10T05:00:00-07:00,2023-01-01T10:56:33-08:00
Roll of the Dice: Death of a Good Man,/2019/07/07/roll-of-the-dice-death-of-a-good-man/,2019-07-07T05:00:00-07:00,2019-12-07T03:38:46-08:00
Roll of the Dice: Working on a Dream,/2019/07/04/roll-of-the-dice-working-on-a-dream/,2019-07-04T05:00:00-07:00,2024-01-02T07:08:35-08:00
Roll of the Dice: Hey Blue Eyes,/2019/06/30/roll-of-the-dice-hey-blue-eyes/,2019-06-30T05:00:00-07:00,2021-12-17T16:46:24-08:00
Roll of the Dice: Resurrection,/2019/06/26/roll-of-the-dice-resurrection/,2019-06-26T05:00:00-07:00,2019-06-26T05:09:06-07:00
Roll of the Dice: Yankees Win,/2019/06/23/roll-of-the-dice-yankees-win/,2019-06-23T05:00:00-07:00,2020-12-12T07:03:14-08:00
Roll of the Dice: Lion’s Den,/2019/06/21/roll-of-the-dice-lions-den/,2019-06-21T05:00:00-07:00,2019-12-06T20:42:33-08:00
Roll of the Dice: Good Lovin’ Woman,/2019/06/17/roll-of-the-dice-good-lovin-woman/,2019-06-17T05:00:00-07:00,2019-06-17T19:05:57-07:00
Roll of the Dice: Used Cars,/2019/06/13/roll-of-the-dice-used-cars/,2019-06-13T05:00:00-07:00,2021-12-18T16:35:22-08:00
Roll of the Dice: Mr. Outside,/2019/06/10/roll-of-the-dice-mr-outside/,2019-06-10T05:00:00-07:00,2021-12-17T16:42:50-08:00
Roll of the Dice: Phantoms,/2019/06/06/roll-of-the-dice-phantoms/,2019-06-06T05:00:00-07:00,2020-12-12T06:51:17-08:00
Roll of the Dice: Book of Dreams,/2019/06/04/roll-of-the-dice-book-of-dreams/,2019-06-04T05:00:00-07:00,2019-06-04T05:25:06-07:00
Roll of the Dice: Ain’t Good Enough for You,/2019/06/02/roll-of-the-dice-aint-good-enough-for-you/,2019-06-02T05:00:00-07:00,2023-01-01T10:03:38-08:00
Roll of the Dice: Secret Garden,/2019/05/30/roll-of-the-dice-secret-garden/,2019-05-30T05:00:00-07:00,2023-01-01T10:05:28-08:00
Cover Me: War,/2019/05/27/cover-me-war/,2019-05-27T05:00:00-07:00,2023-01-01T10:06:20-08:00
Roll of the Dice/Cover Me: Mrs. McGrath,/2019/05/26/cover-me-rotd-mrs-mcgrath/,2019-05-26T05:00:00-07:00,2023-01-01T10:06:49-08:00
Roll of the Dice: Lucky Town,/2019/05/24/roll-of-the-dice-lucky-town/,2019-05-24T05:00:00-07:00,2024-01-01T18:31:44-08:00
Roll of the Dice: Sometimes at Night,/2019/05/22/roll-of-the-dice-sometimes-at-night/,2019-05-22T05:00:00-07:00,2019-12-05T21:45:32-08:00
Roll of the Dice: Badlands,/2019/05/20/roll-of-the-dice-badlands/,2019-05-20T05:00:00-07:00,2024-01-01T18:29:32-08:00
Roll of the Dice: The Informer,/2019/05/16/roll-of-the-dice-the-informer/,2019-05-16T05:00:00-07:00,2019-12-05T21:43:44-08:00
Roll of the Dice: A Night with the Jersey Devil,/2019/05/14/roll-of-the-dice-a-night-with-the-jersey-devil/,2019-05-14T05:00:00-07:00,2020-12-11T08:48:00-08:00
Roll of the Dice: Love Will Get You Down,/2019/05/12/roll-of-the-dice-love-will-get-you-down/,2019-05-12T05:00:00-07:00,2019-05-12T06:51:34-07:00
Roll of the Dice: Man at the Top,/2019/05/10/roll-of-the-dice-man-at-the-top/,2019-05-10T05:00:00-07:00,2019-12-05T19:52:14-08:00
Roll of the Dice: Ballad of a Self-Loading Pistol,/2019/05/09/roll-of-the-dice-ballad-of-a-self-loading-pistol/,2019-05-09T05:00:00-07:00,2024-01-01T18:25:04-08:00
"Cover Me, Gary U.S. Bonds and the E Street Band: Club Soul City",/2019/05/07/cover-me-gary-u-s-bonds-and-the-e-street-band-club-soul-city/,2019-05-07T05:00:00-07:00,2021-12-17T13:51:37-08:00
Roll of the Dice: Gave it a Name,/2019/05/06/roll-of-the-dice-gave-it-a-name/,2019-05-06T05:00:00-07:00,2023-01-01T09:56:06-08:00
Roll of the Dice: Want Me,/2019/05/05/roll-of-the-dice-want-me/,2019-05-05T05:00:00-07:00,2019-05-04T21:34:46-07:00
"Roll of the Dice: Baby, I’m So Cold",/2019/05/04/roll-of-the-dice-baby-im-so-cold/,2019-05-04T05:00:00-07:00,2023-01-01T09:49:50-08:00
Roll of the Dice: Gypsy Biker,/2019/05/02/roll-of-the-dice-gypsy-biker/,2019-05-02T05:00:00-07:00,2021-12-17T13:53:23-08:00
Roll of the Dice: Everybody’s Looking for Somebody,/2019/04/28/roll-of-the-dice-everybodys-looking-for-somebody/,2019-04-28T05:00:00-07:00,2019-04-28T17:00:29-07:00
Roll of the Dice: Ramrod,/2022/09/10/roll-of-the-dice-ramrod/,2022-09-10T05:00:00-07:00,2024-01-03T16:13:26-08:00
Roll of the Dice: Hearts of Stone,/2022/09/07/roll-of-the-dice-hearts-of-stone/,2022-09-07T05:00:00-07:00,2024-01-03T16:13:44-08:00
MatR/RotD: Bruce Springsteen and Jimmy Fallon: Gov. Christie Traffic Jam,/2022/08/31/matr-rotd-bruce-springsteen-and-jimmy-fallon-go/,2022-08-31T05:00:00-07:00,2022-08-31T06:43:15-07:00
Roll of the Dice: Wreck on the Highway,/2022/08/28/roll-of-the-dice-wreck-on-the-highway/,2022-08-28T05:00:00-07:00,2022-08-28T05:47:49-07:00
Roll of the Dice: The Time That Never Was,/2022/08/25/roll-of-the-dice-the-time-that-never-was/,2022-08-25T05:00:00-07:00,2022-08-25T04:56:30-07:00
Roll of the Dice: Long Way Home,/2022/08/18/roll-of-the-dice-long-way-home/,2022-08-18T05:00:00-07:00,2022-08-17T18:16:56-07:00
Roll of the Dice: Wrecking Ball,/2022/08/12/roll-of-the-dice-wrecking-ball/,2022-08-12T05:00:00-07:00,2024-01-03T16:00:26-08:00
Roll of the Dice: Sun Time,/2022/08/02/roll-of-the-dice-sun-time/,2022-08-02T05:00:00-07:00,2022-08-02T05:13:30-07:00
Roll of the Dice: Real World,/2022/07/25/roll-of-the-dice-real-world/,2022-07-25T05:00:00-07:00,2024-01-03T15:54:33-08:00
Roll of the Dice: BoDo Rocker (I’m Goin’ Back),/2022/07/23/roll-of-the-dice-bodo-rocker-im-goin-back/,2022-07-23T04:34:00-07:00,2023-01-03T08:10:23-08:00
"Roll of the Dice: 4th of July, Asbury Park (Sandy)",/2019/04/26/roll-of-the-dice-4th-of-july-asbury-park-sandy/,2019-04-26T05:00:00-07:00,2024-07-05T10:46:07-07:00
Roll of the Dice: One Love,/2019/04/23/roll-of-the-dice-one-love/,2019-04-23T05:00:00-07:00,2023-01-01T09:46:42-08:00
Roll of the Dice: Goin’ Down Slow,/2019/04/20/roll-of-the-dice-goin-down-slow/,2019-04-20T05:00:00-07:00,2024-01-01T18:20:59-08:00
RotD/Cover Me: Jacob’s Ladder,/2019/04/18/rotd-cover-me-jacobs-ladder/,2019-04-18T05:00:00-07:00,2023-01-01T09:48:12-08:00
Roll of the Dice/Cover Me: Freedom Cadence,/2019/04/15/roll-of-the-dice-cover-me-freedom-cadence/,2019-04-15T05:00:00-07:00,2020-12-10T07:52:35-08:00
Roll of the Dice: Song for Orphans,/2019/04/10/roll-of-the-dice-song-for-orphans/,2019-04-10T05:00:00-07:00,2024-01-01T18:15:10-08:00
"Roll of the Dice: Janey, Don’t You Lose Heart",/2019/04/06/roll-of-the-dice-janey-dont-you-lose-heart/,2019-04-06T05:00:00-07:00,2021-12-16T21:41:45-08:00
